Barometer (on Android device),Engine kW (At the wheels),Intake Manifold Pressure,Trip Time(whilst moving),Turbo Boost & Vacuum Gauge,accelerometertotal,accelerometerx,accelerometery,accelerometerz,airtemperatureintake,baropressure,coolanttemp,hpwheels,kff1296,kff1297,kff1298,maf,rpm,speedgps,speedobd,throttlepos,time,torque,tripdistance,tripkpl,triplp100km,tripmpg,voltageobdadapter
1006.049561,,37,3778.13,-9.137377481,0.01,0.17,0.98,-0.24,59,100,96,,45.0200775,2.989865236,51.99005726,4.04,1484,20.48399966,21,17.64705882,2024-06-24T06:08:41.802824002Z,,31.90535872,10.20020367,9.803640348,23.99257578,13.89999962
1005.848816,16.37224147,94,3783.149,-0.8702264268,0.05,0.2,1,-0.32,58,100,95,21.95553746,45.05915521,2.98774015,51.95310464,26.51,3039.75,35.78399754,37,39.21568627,2024-06-24T06:08:46.779058612Z,39.71088515,31.94722608,10.19317749,9.81039802,23.97604904,13.89999962
1005.871216,13.267841,27,3788.084,-10.58775486,0.06,0.25,1.03,-0.14,56,100,95,17.79246786,45.09752476,2.985653574,51.91682166,2.49,1279.75,46.40400001,47,14.90196078,2024-06-24T06:08:51.792380491Z,45.20306745,31.99552198,10.19879698,9.804992533,23.98926702,13.80000019
1006.052673,3.69727366,27,3793.11,-10.58775486,-0.01,0.25,0.94,-0.12,55,100,95,4.958125647,45.1365468,2.983531515,51.87992168,2.51,1249.75,44.81999813,45,14.90196078,2024-06-24T06:08:56.846873981Z,14.71398553,32.07129622,10.20526228,9.798780818,24.00447447,13.5
1006.393616,,35,3798.118,-9.427452957,0.05,0.18,1.02,0.06,55,100,95,,45.17537395,2.981420054,51.84320599,2.43,964,32.543999,34,14.90196078,2024-06-24T06:09:01.791576119Z,,32.11749242,10.21526472,9.789186182,24.02800188,13.60000038
1006.541626,,33,3803.089,-9.717528432,0,0.29,0.94,-0.21,55,100,95,,45.21385993,2.979327147,51.80681292,2.4,991.5,20.37599891,21,14.90196078,2024-06-24T06:09:06.832795254Z,,32.15436432,10.24399376,9.76173264,24.09557736,13.80000019
1006.5755,,56,3808.13,-6.381660463,0.04,0.12,1.03,-0.21,55,100,95,,45.25283271,2.977207766,51.76995952,8.68,1638,18.35999917,19,23.92156863,2024-06-24T06:09:11.816540764Z,,32.1859765,10.25694976,9.749402166,24.12605204,13.89999962
1006.559998,5.550005547,28,3813.121,-10.44271712,0.02,0.14,0.99,-0.26,55,100,95,7.442680031,45.29136435,2.975112376,51.73352327,2.65,1167.5,29.62799757,30,14.90196078,2024-06-24T06:09:17.009925101Z,32.11910889,32.22097246,10.25979343,9.746699965,24.13274081,13.89999962
1006.613464,5.476244426,64,3818.114,-5.221358561,-0.03,0.11,0.94,-0.17,56,100,95,7.343764739,45.3298572,2.973019095,51.69712371,9.33,1779.25,28.11599905,29,21.56862745,2024-06-24T06:09:21.820765044Z,21.67736541,32.25890084,10.27495904,9.732314054,24.16841285,13.80000019
1006.575562,4.390166026,63,3823.105,-5.366396298,0.02,0.2,0.99,-0.2,56,100,95,5.887309614,45.36828053,2.970929594,51.66078987,9.67,1847.25,32.14800025,33,24.31372549,2024-06-24T06:09:26.822378247Z,16.73847616,32.29311186,10.28148912,9.726132769,24.18377269,13.89999962
1006.770142,2.810703156,28,3828.141,-10.44271712,0,0.26,0.96,-0.21,56,100,95,3.769215017,45.40699559,2.968824229,51.62418018,2.46,1229.75,31.42799752,32,14.90196078,2024-06-24T06:09:31.833455277Z,15.05106806,32.34895828,10.3062281,9.702786247,24.24196288,13.80000019
1006.791382,,33,3833.1,-9.717528432,-0.01,0.27,0.94,-0.16,56,100,95,,45.44506512,2.966753968,51.58818091,2.54,1020.75,24.11999867,24,14.90196078,2024-06-24T06:09:36.842346297Z,,32.38606971,10.33670729,9.674176258,24.31365501,13.80000019
1006.970276,,35,3838.056,-9.427452957,0.03,0.19,1.01,-0.02,55,100,95,,45.48305862,2.964687843,51.55225354,2.32,904.5,12.31199995,13,14.90196078,2024-06-24T06:09:41.835466322Z,,32.40284265,10.35087557,9.660934242,24.34698116,13.69999981
1006.980042,,44,3841.894,-8.122113317,0,0.17,0.98,-0.19,55,100,95,,45.46994462,2.962576335,51.56747905,2.49,730.75,0,0,14.90196078,2024-06-24T06:09:46.847741834Z,,32.40699806,10.34691723,9.664630152,24.33767048,13.60000038
1006.977905,,44,3841.894,-8.122113317,0.01,0.17,0.99,-0.17,55,100,95,,45.43790189,2.960488604,51.6016095,2.4,703,0,0,14.90196078,2024-06-24T06:09:51.861878737Z,,32.40699806,10.34616397,9.665333794,24.33589869,13.80000019
1006.968933,,44,3841.894,-8.122113317,0,0.16,0.98,-0.21,56,100,95,,45.40632453,2.958431193,51.63524428,2.22,682.75,0,0,14.90196078,2024-06-24T06:09:56.867681355Z,,32.40699806,10.34541191,9.666036412,24.33412973,13.69999981
1006.961609,,44,3841.894,-8.122113317,0,0.17,0.97,-0.19,56,100,95,,45.37431415,2.95634557,51.66934028,2.12,680.75,0,0,14.90196078,2024-06-24T06:10:01.864913987Z,,32.40699806,10.34478612,9.666621148,24.33265775,13.80000019
1006.978943,0.2403441727,45,3844.133,-7.977075579,0.01,0.2,0.99,-0.14,56,100,95,0.3223068445,45.3430473,2.95430839,51.70264431,2.46,726.75,2.735999893,2,14.90196078,2024-06-24T06:10:06.8731788Z,2.464878846,32.40827973,10.34024884,9.670862839,24.32198532,13.60000038
1006.975891,,43,3846.669,-8.267151054,0,0.17,0.98,-0.21,57,100,95,,45.31089779,2.952213702,51.7368885,2.46,721.5,0,1,14.90196078,2024-06-24T06:10:11.874177915Z,,32.42408198,10.33360287,9.677082571,24.3063529,13.69999981
1006.939453,5.405739348,57,3851.666,-6.236622725,0.01,0.16,0.97,-0.31,57,100,95,7.249215872,45.30849008,2.950150859,51.74135907,8.75,2172.25,14.68799934,15,22.74509804,2024-06-24T06:10:16.898710461Z,18.93937657,32.43252615,10.32099295,9.688905779,24.27669227,13.89999962
1006.827209,2.037689096,61,3856.672,-5.656471774,0.06,0.21,1.02,-0.28,58,100,95,2.732586088,45.34674752,2.948087188,51.70516529,7.87,2117.75,26.20800006,27,23.52941176,2024-06-24T06:10:21.869271004Z,7.04889103,32.47838693,10.31577971,9.69380222,24.26442986,13.89999962
1006.963074,,43,3861.675,-8.267151054,0.06,0.12,1.04,-0.23,58,100,95,,45.3849286,2.946027638,51.66904376,6.28,1944.75,25.8479987,26,19.60784314,2024-06-24T06:10:26.884810015Z,,32.50080692,10.33891004,9.672115133,24.31883624,13.89999962
1006.942871,,46,3866.691,-7.832037841,0.07,0.13,1.05,-0.26,58,100,95,,45.42315538,2.943965622,51.632879,6.43,1678.25,24.98399954,25,21.17647059,2024-06-24T06:10:31.892868288Z,,32.54424941,10.3530164,9.658936527,24.35201674,13.89999962
1007.00592,3.771043769,34,3871.653,-9.572490695,0,0.25,0.95,-0.2,57,100,95,5.057052992,45.460918,2.941928643,51.59715335,2.65,1150.5,27.03600011,28,16.47058824,2024-06-24T06:10:36.912524321Z,17.6124949,32.58057961,10.36852833,9.644486189,24.38850338,13.89999962
1007.087463,,33,3876.675,-9.717528432,-0.02,0.13,0.96,-0.07,57,100,95,,45.49908408,2.939869901,51.56104602,2.54,998.75,21.49199868,22,14.90196078,2024-06-24T06:10:41.992508609Z,,32.62281967,10.3866504,9.627659004,24.43112951,13.80000019
1007.19342,,45,3881.62,-7.977075579,0.01,0.17,0.99,-0.17,56,100,95,,45.52204731,2.937845539,51.54010715,2.54,758.5,1.331999982,2,14.90196078,2024-06-24T06:10:46.924764461Z,,32.64261298,10.39119032,9.62345267,24.44180816,13.60000038
1007.181946,,43,3882.352,-8.267151054,0,0.16,0.98,-0.21,56,100,95,,45.49010255,2.935783927,51.57411353,2.4,719.75,0,0,14.90196078,2024-06-24T06:10:51.91156959Z,,32.64261298,10.38837259,9.626062922,24.4351804,13.69999981
1007.18335,,44,3882.352,-8.122113317,0.01,0.16,0.99,-0.2,56,100,95,,45.4588031,2.933763962,51.60743294,2.32,689,0,0,14.90196078,2024-06-24T06:10:56.926075084Z,,32.64261298,10.38763012,9.626750957,24.43343399,13.69999981
1007.176147,,45,3882.352,-7.977075579,0,0.16,0.98,-0.21,56,100,95,,45.42685863,2.931702369,51.641439,2.24,683.25,0,0,14.90196078,2024-06-24T06:11:01.939134793Z,,32.64261298,10.38688882,9.627438009,24.43169032,13.69999981
1007.188416,,44,3882.352,-8.122113317,0.01,0.16,0.99,-0.2,56,100,95,,45.3954444,2.929674997,51.6748806,2.17,679,0,0,14.90196078,2024-06-24T06:11:06.937707323Z,,32.64261298,10.38627196,9.628009805,24.43023935,13.69999981
1007.184814,,45,3882.352,-7.977075579,0.01,0.17,0.99,-0.18,57,100,95,,45.36395399,2.927642708,51.70840331,2.12,673,0,0,14.90196078,2024-06-24T06:11:11.951369535Z,,32.64261298,10.38553278,9.628695065,24.42850069,13.60000038
1007.194763,,44,3882.352,-8.122113317,0.01,0.16,0.99,-0.17,57,100,95,,45.33223692,2.925595791,51.74216728,2.22,670.5,0,0,14.90196078,2024-06-24T06:11:16.946321674Z,,32.64261298,10.38479476,9.62937935,24.42676474,13.69999981
1007.184143,,45,3882.352,-7.977075579,0.01,0.16,0.99,-0.18,57,100,95,,45.30084039,2.92356956,51.77559005,2.12,676,0,0,14.90196078,2024-06-24T06:11:21.951691176Z,,32.64261298,10.38405789,9.630062665,24.42503151,13.60000038
1007.203064,,44,3882.352,-8.122113317,0.01,0.16,0.99,-0.17,58,100,96,,45.26950612,2.921547348,51.80894653,2.15,666.25,0,0,14.90196078,2024-06-24T06:11:26.963561938Z,,32.64261298,10.38344472,9.630631354,24.42358921,13.60000038
1007.197571,,45,3882.352,-7.977075579,0.01,0.15,0.99,-0.19,58,100,96,,45.23833411,2.919535608,51.84213028,2.24,680,0,0,14.90196078,2024-06-24T06:11:31.972137619Z,,32.64261298,10.38270995,9.631312895,24.42186092,13.69999981
1007.174316,0.06520605108,64,3883.015,-5.221358561,0.02,0.08,0.97,-0.38,58,100,96,0.08744275483,45.20684242,2.917503236,51.87565435,6.58,1431.75,1.296000017,1,21.17647059,2024-06-24T06:11:36.969542731Z,0.6452396886,32.64278687,10.38209852,9.63188011,24.42042273,13.80000019
1007.025452,11.20071684,72,3887.976,-4.061056658,0.02,0.22,0.98,-0.2,59,100,96,15.02040869,45.22814157,2.915503102,51.85635533,11.86,2099,23.50800013,25,25.49019608,2024-06-24T06:11:41.988664257Z,37.58322366,32.67439216,10.37058385,9.642574587,24.3933383,13.80000019
1007.011536,4.049238741,80,3892.888,-2.900754756,0.05,0.18,1.01,-0.28,60,100,96,5.430118594,45.26529505,2.913525424,51.82117952,12.89,2074.5,32.86799954,33,27.05882353,2024-06-24T06:11:46.974546383Z,11.98024905,32.7132701,10.36612588,9.646721388,24.38285243,13.80000019
1006.897095,7.693153089,81,3897.941,-2.755717018,0.01,0.07,0.99,-0.31,58,100,96,10.31668823,45.30346247,2.911493774,51.78504375,17.3,2429.5,42.19199984,43,29.80392157,2024-06-24T06:11:51.973079684Z,22.55755477,32.75372588,10.36203177,9.650532874,24.3732224,14
1006.84552,8.112577611,50,3903.017,-7.25188689,-0.03,0.14,0.94,-0.22,55,100,96,10.87914577,45.34175007,2.909455728,51.7487942,7.81,1776,50.72399921,52,21.56862745,2024-06-24T06:11:57.006949387Z,25.45373587,32.8312922,10.36158891,9.650945342,24.37218072,13.80000019
1006.727844,4.512635376,42,3907.967,-8.412188792,0.07,0.29,1.02,-0.16,53,100,95,6.051543719,45.37903568,2.907471017,51.71349331,3.93,1697.25,53.45999996,54,20,2024-06-24T06:12:02.007033745Z,15.83987421,32.88849118,10.37139764,9.64181798,24.39525248,13.89999962
1006.60376,2.940327984,78,3912.982,-3.190830232,0.17,0.14,1.14,-0.31,52,100,96,3.943044774,45.41675905,2.905463004,51.67777795,13.31,2156.25,53.20799763,54,27.05882353,2024-06-24T06:12:07.011365626Z,9.997041349,32.97595743,10.37658619,9.636996836,24.40745681,13.80000019
1006.64917,4.147004145,79,3918.012,-3.045792494,0.02,0.16,0.99,-0.28,51,100,95,5.56122416,45.45454295,2.903451769,51.64200528,15.26,2301.25,57.56399765,59,27.84313725,2024-06-24T06:12:12.022119818Z,12.31866271,33.05248579,10.37550916,9.637997202,24.40492346,13.89999962
1006.768311,,43,3922.96,-8.267151054,0.03,0.23,1,-0.22,50,100,95,,45.49165989,2.901476036,51.60686407,5.04,1828.25,57.59999847,57,19.60784314,2024-06-24T06:12:17.00820091Z,,33.13326089,10.38823769,9.626187924,24.43486309,13.80000019
1006.698486,,71,3927.949,-4.206094396,0.04,0.17,1.01,-0.24,50,100,95,,45.52903328,2.899486652,51.57148007,12.42,2120.75,55.9799992,56,27.05882353,2024-06-24T06:12:22.027909874Z,,33.21149557,10.40435699,9.611274233,24.47277835,13.89999962
1006.655273,8.893479066,77,3933.019,-3.335867969,0.05,0.12,1.04,-0.2,49,100,95,11.92635187,45.56650497,2.897492037,51.536003,14.79,2225.5,61.55999974,63,27.45098039,2024-06-24T06:12:27.044070186Z,28.11364455,33.29277081,10.40329245,9.612257731,24.47027437,13.80000019
1006.654846,,88,3938.019,-1.740452854,-0.02,0.1,0.96,-0.16,48,100,95,,45.60431333,2.895479499,51.50020717,20.16,2511.75,61.70399617,62,32.54901961,2024-06-24T06:12:32.031731889Z,,33.37823677,10.41471912,9.60171149,24.49715181,13.89999962
1006.756714,11.30776794,22,3942.985,-11.31294355,0,0.21,0.96,-0.13,46,100,95,15.16396658,45.64136099,2.893507455,51.46513156,2.54,1949.5,68.03999682,68,14.90196078,2024-06-24T06:12:37.059777864Z,31.20734815,33.46874406,10.41988462,9.596951588,24.50930192,13.89999962
1006.911377,,23,3947.997,-11.16790581,0.02,0.23,0.99,-0.15,46,100,94,,45.67870068,2.891519865,51.42977946,2.4,1538.75,57.95999984,59,14.90196078,2024-06-24T06:12:42.061502295Z,,33.55702187,10.42220722,9.594812895,24.51476507,13.80000019
1007.262207,,28,3953.009,-10.44271712,0,0.27,0.95,-0.14,47,100,94,,45.7159891,2.889535004,51.39447589,2.35,1170.25,43.95599897,44,14.90196078,2024-06-24T06:12:47.044754661Z,,33.62698132,10.42452329,9.592681166,24.52021285,13.69999981
1007.599854,,36,3957.928,-9.282415219,-0.01,0.21,0.95,0.01,47,100,94,,45.75253588,2.887589621,51.3598745,2.3,917,19.58399969,19,14.90196078,2024-06-24T06:12:52.052255108Z,,33.66484255,10.44109966,9.577451749,24.55920324,13.69999981
1007.605225,,45,3961.4,-7.977075579,0.01,0.17,0.99,-0.2,47,100,93,,45.75121464,2.885582128,51.36320323,2.3,724,0,0,14.90196078,2024-06-24T06:12:57.080175839Z,,33.66739255,10.44015368,9.578319561,24.55697813,13.60000038
1007.60083,,45,3961.4,-7.977075579,0,0.16,0.97,-0.22,47,100,93,,45.71996726,2.88361132,51.39642142,2.22,699,0,0,14.90196078,2024-06-24T06:13:02.066071208Z,,33.66739255,10.43955255,9.578871105,24.55556416,13.60000038
1007.593201,,44,3961.4,-8.122113317,0.01,0.16,0.99,-0.18,48,100,93,,45.68980471,2.881708933,51.42848635,2.3,685,0,0,14.90196078,2024-06-24T06:13:07.080615971Z,,33.66739255,10.43883219,9.579532119,24.55386976,13.60000038
1007.616333,,44,3961.4,-8.122113317,0.01,0.17,0.98,-0.21,48,100,93,,45.65758792,2.879676982,51.4627351,2.17,674.25,0,0,14.90196078,2024-06-24T06:13:12.080719947Z,,33.66739255,10.43811292,9.580192223,24.55217792,13.60000038
1007.611694,,43,3961.4,-8.267151054,0,0.17,0.98,-0.2,49,100,94,,45.6264807,2.877715014,51.49580428,2.2,675.5,0,0,14.90196078,2024-06-24T06:13:17.091358183Z,,33.66739255,10.43739474,9.580851418,24.55048865,13.69999981
1007.617004,,45,3961.4,-7.977075579,0.01,0.18,0.99,-0.19,49,100,94,,45.5953972,2.875754542,51.52884826,2.1,681.5,0,0,14.90196078,2024-06-24T06:13:22.114106951Z,,33.66739255,10.43679709,9.581400055,24.54908287,13.60000038
1007.595398,,44,3961.955,-8.122113317,0.01,0.19,0.99,-0.17,50,100,94,,45.56430637,2.873793607,51.56190002,2.15,686.5,1.151999944,1,14.90196078,2024-06-24T06:13:27.085639366Z,,33.66739255,10.43400059,9.583968045,24.54250504,13.80000019
1007.387085,10.14884979,87,3966.934,-1.885490591,0,0.17,0.95,-0.31,51,100,94,13.60983175,45.57054553,2.8718459,51.55760857,17.92,2329.5,21.34799882,22,31.37254902,2024-06-24T06:13:32.16618326Z,27.34985128,33.68713444,10.42323964,9.593862528,24.5171935,13.89999962
1007.169922,10.3944417,92,3971.923,-1.160301902,0.07,0.22,1,-0.39,51,100,94,13.93917592,45.60748398,2.869896927,51.52261909,22.09,2520.5,39.31199923,39,35.29411765,2024-06-24T06:13:37.119191294Z,29.83537522,33.74469146,10.41574202,9.600768532,24.49955784,13.89999962
1006.805847,13.75661375,95,3976.925,-0.725188689,-0.04,0.13,0.91,-0.33,49,100,94,18.4479229,45.64446839,2.867945529,51.48758608,25.33,2899.75,53.60399982,54,38.43137255,2024-06-24T06:13:42.127321928Z,34.01983536,33.79533345,10.40939259,9.606624726,24.48462293,13.80000019
1006.605591,13.51922264,84,3981.958,-2.320603805,-0.08,0.2,0.89,-0.18,46,100,94,18.12957618,45.68163127,2.865984714,51.45238401,17.3,2443,63.39600052,64,30.58823529,2024-06-24T06:13:47.214436308Z,41.1036193,33.89278882,10.40623198,9.609542476,24.47718865,13.80000019
1006.717651,11.8708452,24,3986.953,-11.02286807,-0.01,0.21,0.95,-0.22,44,100,94,15.91906562,45.71846337,2.864041353,51.41749528,3.64,2065.25,69.94799925,70,17.64705882,2024-06-24T06:13:52.132406861Z,35.02227779,33.98593629,10.40457856,9.611069557,24.47329952,13.89999962
1006.680237,,74,3991.93,-3.770981183,0.01,0.18,0.99,-0.18,44,100,94,,45.75511308,2.862107614,51.3827793,11.56,2034.75,65.87999551,66,25.09803922,2024-06-24T06:13:57.134252703Z,,34.07922962,10.4233138,9.593794271,24.51736793,13.89999962
1006.291077,,27,3996.944,-10.58775486,0.07,0.26,1.03,-0.14,44,100,94,,45.79198525,2.860162139,51.34785261,2.46,1855.5,64.65599499,65,14.90196078,2024-06-24T06:14:02.145644786Z,,34.16882738,10.42935055,9.588241161,24.53156737,13.80000019
1006.659912,,32,4001.715,-9.86256617,0.11,0.12,1.09,-0.22,44,100,94,,45.82702392,2.858313403,51.31466267,2.54,1737,59.86799539,60,15.68627451,2024-06-24T06:14:07.156687633Z,,34.2540126,10.43704395,9.581173433,24.54966353,13.89999962
1006.985535,,26,4006.966,-10.7327926,0.03,0.14,1.02,0,44,100,94,,45.86553544,2.856281431,51.27818313,2.32,1339.75,51.4439985,51,14.90196078,2024-06-24T06:14:12.164164622Z,,34.3311609,10.43928887,9.579113046,24.55494396,13.69999981
1007.205566,,80,4011.965,-2.900754756,0.04,0.19,1.01,-0.25,44,100,93,,45.90214791,2.854349658,51.24350243,16.02,2305.5,39.31199923,40,28.23529412,2024-06-24T06:14:17.157432947Z,,34.37992326,10.43851628,9.57982203,24.55312669,13.89999962
1007.064331,3.391934411,30,4016.936,-10.15264165,-0.08,0.19,0.89,-0.16,44,100,93,4.548658969,45.93850623,2.852431294,51.20906247,5.75,1848,45.64799989,46,20,2024-06-24T06:14:22.156316361Z,11.62508852,34.4511616,10.43914606,9.579244093,24.55460804,13.89999962
1007.014038,,73,4021.955,-3.916018921,0,0.07,0.99,-0.17,44,100,93,,45.97516609,2.85049702,51.17433689,11.12,1934.75,42.19199984,42,25.09803922,2024-06-24T06:14:27.163042409Z,,34.50011099,10.44491888,9.57394973,24.56818666,13.89999962
1007.039124,3.440682629,37,4026.853,-9.137377481,-0.02,0.06,0.95,0.04,44,100,93,4.614031407,46.01089423,2.848611906,51.14049387,3.3,1468.75,44.4600002,45,17.25490196,2024-06-24T06:14:32.812418458Z,14.74917404,34.5729234,10.45478773,9.564912343,24.59139985,13.89999962
1007.248169,,39,4031.962,-8.847302006,0.28,0.11,1.28,-0.12,44,100,92,,46.04811117,2.846648239,51.10524059,4.12,1393.25,41.29199987,42,18.43137255,2024-06-24T06:14:37.184204231Z,,34.62079746,10.4690296,9.551900421,24.62489909,13.89999962
1007.277039,,29,4036.909,-10.29767938,0.12,0.44,1.02,-0.24,44,100,92,,46.08409915,2.844749416,51.07115143,2.43,1151.5,39.81600046,40,14.90196078,2024-06-24T06:14:42.188914607Z,,34.68822888,10.4812347,9.540777504,24.65360752,13.80000019
1007.290222,,72,4041.814,-4.061056658,0.04,0.23,1,-0.25,44,100,92,,46.11973422,2.842869212,51.03739656,11.12,1873,39.63599977,40,25.49019608,2024-06-24T06:14:47.189672753Z,,34.73137771,10.4829913,9.539178789,24.65773933,13.89999962
1007.273621,3.317901233,79,4046.936,-3.045792494,0.03,0.26,0.99,-0.13,43,100,92,4.449378842,46.15689557,2.840908479,51.00219595,12.26,1981.75,43.09199982,43,26.2745098,2024-06-24T06:14:52.203835683Z,12.66909063,34.79980304,10.48574665,9.53667217,24.66422037,13.89999962
1007.232178,,65,4051.959,-5.076320823,0.08,0.3,1.02,-0.22,43,100,92,,46.1932889,2.838988268,50.96772284,9.73,1809,44.53199841,46,23.92156863,2024-06-24T06:14:57.191297788Z,,34.84901808,10.49524657,9.528039915,24.68656577,13.89999962
1006.867615,,92,4056.976,-1.160301902,0,0.14,0.97,-0.25,42,100,92,,46.22898229,2.837104988,50.93391272,20.84,2362,42.76799928,43,33.7254902,2024-06-24T06:15:02.377434806Z,,34.92182793,10.49328074,9.529824919,24.6819418,13.89999962
1006.448792,7.419773693,79,4061.95,-3.045792494,-0.02,0.17,0.95,-0.23,41,100,92,9.950080416,46.265531,2.835176578,50.89929242,16.99,2285,48.20399996,48,27.84313725,2024-06-24T06:15:07.197527138Z,21.51634476,34.97135514,10.48776606,9.534835895,24.66897035,13.89999962
1006.437744,4.075919771,72,4066.905,-4.061056658,-0.08,0.23,0.87,-0.27,41,100,92,5.465898446,46.3012873,2.833289979,50.86542272,11.34,2033,52.19999862,52,25.09803922,2024-06-24T06:15:12.212046606Z,14.27671199,35.05494717,10.49565547,9.527668716,24.68752756,13.80000019
1006.680908,9.236546435,48,4071.918,-7.541962365,0.03,0.28,0.99,-0.21,40,100,93,12.38641279,46.33741374,2.831383849,50.83120241,5.31,1930.75,60.44400169,61,21.56862745,2024-06-24T06:15:17.20880252Z,33.69335232,35.1338222,10.5097144,9.514923471,24.72059652,13.89999962
1006.761536,5.035737489,62,4076.933,-5.511434036,-0.11,0.14,0.84,-0.31,40,100,93,6.753035206,46.373506,2.829479524,50.79701448,10.83,2060,61.41599645,61,23.52941176,2024-06-24T06:15:22.22358529Z,16.27483809,35.21898674,10.52167289,9.504109216,24.74872486,13.89999962
1006.957214,,44,4081.704,-8.122113317,0.05,0.18,1.03,-0.17,40,100,93,,46.40779718,2.827670228,50.76453259,5.18,1926.75,59.86799539,60,18.43137255,2024-06-24T06:15:27.230398812Z,,35.3036609,10.53838699,9.489035501,24.7880392,13.89999962
1006.945801,4.462293616,80,4086.966,-2.900754756,0,0.27,0.93,-0.29,40,100,93,5.984034306,46.44556656,2.825677413,50.72875602,16.78,2313.75,59.11199871,60,29.41176471,2024-06-24T06:15:32.24918365Z,13.78729905,35.38527567,10.54547178,9.482660459,24.80470381,13.89999962
1006.955444,9.620009614,75,4091.913,-3.625943445,-0.06,0.14,0.9,-0.24,40,100,92,12.90064539,46.48102644,2.823806454,50.69516711,15.74,2362.25,63.03599915,64,27.84313725,2024-06-24T06:15:37.347585012Z,29.10090823,35.47077339,10.54534585,9.482773693,24.80440761,13.89999962
1006.914124,5.182709858,84,4096.956,-2.320603805,-0.01,0.18,0.96,-0.22,39,100,92,6.9501284,46.51712613,2.821901736,50.66097213,19.82,2557.5,66.27599769,67,30.98039216,2024-06-24T06:15:42.341121407Z,14.27256084,35.56052779,10.54483708,9.483231223,24.8032109,13.89999962
1006.547363,5.119653616,23,4101.688,-11.16790581,-0.02,0.19,0.95,-0.1,39,100,92,6.865568586,46.55095531,2.820116816,50.62892788,2.43,1789.5,67.82399875,69,14.90196078,2024-06-24T06:15:47.254550561Z,13.20925587,35.65512501,10.54397521,9.484006391,24.80118362,13.80000019
1007.246216,,25,4106.89,-10.87783033,0.05,0.24,1.02,-0.08,39,100,92,,46.58809518,2.818157216,50.5937476,2.4,1354.5,53.45999996,53,14.90196078,2024-06-24T06:15:52.523141872Z,,35.72448801,10.54602731,9.482160945,24.8060105,13.80000019
